"","set","composer","albumID","pieceID","key","chroma","mode","pitchHeight","arPerf","rms","participant","valence","arousal","condition","expID"
"1951","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"2",2,10,"expressive","155"
"1961","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"2",5,50,"expressive","155"
"1971","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"20",2,6,"expressive","155"
"1981","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"20",6,75,"expressive","155"
"1991","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"21",3,45,"expressive","155"
"2001","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"21",6,60,"expressive","155"
"2011","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"22",3,38,"expressive","155"
"2021","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"22",7,62,"expressive","155"
"2031","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"23",2,8,"expressive","155"
"2041","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"23",7,53,"expressive","155"
"2051","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"24",5,76,"expressive","155"
"2061","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"24",5,58,"expressive","155"
"2071","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"25",5,10,"expressive","155"
"2081","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"25",5,57,"expressive","155"
"2091","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"26",3,25,"expressive","155"
"2101","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"26",6,66,"expressive","155"
"2111","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"27",1,24,"expressive","155"
"2121","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"27",6,48,"expressive","155"
"2131","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"28",3,11,"expressive","155"
"2141","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"28",5,86,"expressive","155"
"2151","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"3",2,20,"expressive","155"
"21610","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"3",6,70,"expressive","155"
"21710","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"30",2,13,"expressive","155"
"21810","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"30",5,50,"expressive","155"
"21910","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"31",3,27,"expressive","155"
"22010","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"31",6,84,"expressive","155"
"22110","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"32",4,35,"expressive","155"
"22210","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"32",7,58,"expressive","155"
"22310","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"33",4,31,"expressive","155"
"22410","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"33",5,55,"expressive","155"
"22510","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"34",2,45,"expressive","155"
"22610","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"34",6,75,"expressive","155"
"22710","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"35",2,10,"expressive","155"
"22810","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"35",6,65,"expressive","155"
"22910","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"36",1,9,"expressive","155"
"23010","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"36",3,64,"expressive","155"
"23110","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"37",2,19,"expressive","155"
"23210","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"37",6,70,"expressive","155"
"23310","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"38",2,40,"expressive","155"
"23410","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"38",6,42,"expressive","155"
"23510","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"4",1,38,"expressive","155"
"23610","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"4",1,66,"expressive","155"
"23710","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"40",2,38,"expressive","155"
"23810","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"40",6,75,"expressive","155"
"23910","1","chopin","chopinAshkenazy1992","m11","b","11","minor",46.2185688405797,1.99804471389605,-32.29,"41",3,37,"expressive","155"
"24010","1","chopin","chopinAshkenazy1992","M11","B","11","Major",45.688141025641,5.68996329675822,-30.21,"41",5,91,"expressive","155"
"24110","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"1",3,73,"expressive","155"
"24210","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"1",6,94,"expressive","155"
"24310","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"10",3,90,"expressive","155"
"24410","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"10",5,83,"expressive","155"
"24510","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"11",2,68,"expressive","155"
"24610","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"11",2,58,"expressive","155"
"24710","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"13",2,85,"expressive","155"
"24810","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"13",3,85,"expressive","155"
"24910","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"14",1,73,"expressive","155"
"25010","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"14",3,73,"expressive","155"
"25110","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"17",6,79,"expressive","155"
"25210","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"17",5,79,"expressive","155"
"25310","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"18",3,94,"expressive","155"
"25410","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"18",3,100,"expressive","155"
"25510","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"2",4,80,"expressive","155"
"25610","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"2",5,75,"expressive","155"
"25710","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"20",2,71,"expressive","155"
"25810","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"20",7,66,"expressive","155"
"25910","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"21",3,65,"expressive","155"
"26010","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"21",5,55,"expressive","155"
"26110","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"22",2,84,"expressive","155"
"26210","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"22",7,83,"expressive","155"
"26310","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"23",2,49,"expressive","155"
"26410","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"23",4,52,"expressive","155"
"26510","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"24",5,79,"expressive","155"
"26610","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"24",5,82,"expressive","155"
"26710","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"25",3,50,"expressive","155"
"26810","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"25",5,63,"expressive","155"
"26910","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"26",3,61,"expressive","155"
"27010","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"26",6,85,"expressive","155"
"27110","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"27",2,75,"expressive","155"
"27210","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"27",5,47,"expressive","155"
"27310","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"28",2,84,"expressive","155"
"27410","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"28",6,78,"expressive","155"
"27510","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"3",2,76,"expressive","155"
"27610","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"3",5,41,"expressive","155"
"27710","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"30",4,46,"expressive","155"
"27810","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"30",5,86,"expressive","155"
"27910","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"31",2,81,"expressive","155"
"28010","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"31",4,75,"expressive","155"
"28110","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"32",5,70,"expressive","155"
"28210","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"32",3,54,"expressive","155"
"28310","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"33",4,57,"expressive","155"
"28410","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"33",5,66,"expressive","155"
"28510","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"34",3,32,"expressive","155"
"28610","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"34",6,65,"expressive","155"
"28710","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"35",3,61,"expressive","155"
"2882","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"35",6,68,"expressive","155"
"2891","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"36",2,91,"expressive","155"
"2901","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"36",5,64,"expressive","155"
"2911","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"37",3,45,"expressive","155"
"2921","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"37",5,58,"expressive","155"
"2931","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"38",3,70,"expressive","155"
"2941","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"38",5,30,"expressive","155"
"2951","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"4",2,80,"expressive","155"
"2961","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"4",5,72,"expressive","155"
"2971","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"40",4,85,"expressive","155"
"2981","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"40",6,75,"expressive","155"
"2991","1","chopin","chopinAshkenazy1992","m2","d","2","minor",34.6850120091896,6.20317607474246,-19.89,"41",2,78,"expressive","155"
"3001","1","chopin","chopinAshkenazy1992","M2","D","2","Major",41.3104166666667,6.91276745826475,-28.24,"41",4,80,"expressive","155"
"3011","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"1",1,78,"expressive","155"
"3021","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"1",7,90,"expressive","155"
"3031","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"10",2,77,"expressive","155"
"3041","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"10",6,59,"expressive","155"
"3051","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"11",1,100,"expressive","155"
"3061","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"11",6,77,"expressive","155"
"3071","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"13",1,82,"expressive","155"
"3081","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"13",6,76,"expressive","155"
"3091","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"14",1,92,"expressive","155"
"3101","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"14",6,84,"expressive","155"
"3111","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"17",3,68,"expressive","155"
"3121","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"17",6,65,"expressive","155"
"3131","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"18",2,82,"expressive","155"
"3141","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"18",5,61,"expressive","155"
"3151","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"2",3,75,"expressive","155"
"3161","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"2",6,70,"expressive","155"
"3171","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"20",3,98,"expressive","155"
"3181","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"20",7,65,"expressive","155"
"3191","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"21",3,70,"expressive","155"
"3201","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"21",5,35,"expressive","155"
"3211","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"22",2,92,"expressive","155"
"3221","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"22",7,76,"expressive","155"
"3231","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"23",2,100,"expressive","155"
"3241","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"23",7,82,"expressive","155"
"3251","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"24",2,93,"expressive","155"
"3261","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"24",6,71,"expressive","155"
"3271","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"25",2,73,"expressive","155"
"3281","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"25",3,53,"expressive","155"
"3291","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"26",3,71,"expressive","155"
"3301","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"26",5,58,"expressive","155"
"3311","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"27",2,85,"expressive","155"
"3321","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"27",7,65,"expressive","155"
"3331","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"28",3,86,"expressive","155"
"3341","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"28",6,68,"expressive","155"
"3351","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"3",4,80,"expressive","155"
"3361","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"3",6,70,"expressive","155"
"3371","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"30",3,85,"expressive","155"
"3381","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"30",6,72,"expressive","155"
"3391","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"31",5,70,"expressive","155"
"3401","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"31",7,38,"expressive","155"
"3411","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"32",2,71,"expressive","155"
"3421","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"32",7,55,"expressive","155"
"3431","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"33",3,64,"expressive","155"
"3441","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"33",6,59,"expressive","155"
"3451","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"34",2,80,"expressive","155"
"3461","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"34",5,55,"expressive","155"
"3471","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"35",2,93,"expressive","155"
"3481","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"35",6,58,"expressive","155"
"3491","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"36",2,92,"expressive","155"
"3501","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"36",5,62,"expressive","155"
"3511","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"37",3,75,"expressive","155"
"3521","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"37",6,77,"expressive","155"
"3531","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"38",4,65,"expressive","155"
"3541","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"38",5,34,"expressive","155"
"3551","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"4",7,97,"expressive","155"
"3561","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"4",5,61,"expressive","155"
"3571","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"40",3,92,"expressive","155"
"3581","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"40",5,70,"expressive","155"
"3591","1","chopin","chopinAshkenazy1992","m3","eb","3","minor",32.46875,8.24735841411343,-20.53,"41",3,97,"expressive","155"
"3601","1","chopin","chopinAshkenazy1992","M3","Eb","3","Major",44.16,7.61348990405273,-25.8,"41",6,75,"expressive","155"
"3611","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"1",2,10,"expressive","155"
"3621","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"1",6,59,"expressive","155"
"3631","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"10",1,8,"expressive","155"
"3641","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"10",5,42,"expressive","155"
"3651","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"11",1,20,"expressive","155"
"3661","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"11",5,22,"expressive","155"
"3671","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"13",5,25,"expressive","155"
"3681","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"13",4,73,"expressive","155"
"3691","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"14",2,32,"expressive","155"
"3701","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"14",2,65,"expressive","155"
"3711","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"17",1,27,"expressive","155"
"3721","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"17",3,57,"expressive","155"
"3731","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"18",4,1,"expressive","155"
"3741","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"18",5,29,"expressive","155"
"3751","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"2",2,40,"expressive","155"
"3761","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"2",6,85,"expressive","155"
"3771","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"20",5,41,"expressive","155"
"3781","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"20",2,35,"expressive","155"
"3791","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"21",1,20,"expressive","155"
"3801","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"21",2,65,"expressive","155"
"3811","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"22",1,33,"expressive","155"
"3821","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"22",3,64,"expressive","155"
"3831","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"23",2,1,"expressive","155"
"3841","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"23",6,31,"expressive","155"
"3851","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"24",5,23,"expressive","155"
"3861","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"24",4,58,"expressive","155"
"3871","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"25",5,23,"expressive","155"
"3881","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"25",2,63,"expressive","155"
"3891","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"26",2,40,"expressive","155"
"3901","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"26",4,65,"expressive","155"
"3911","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"27",4,17,"expressive","155"
"3921","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"27",7,63,"expressive","155"
"3931","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"28",1,7,"expressive","155"
"3941","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"28",4,61,"expressive","155"
"3951","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"3",3,23,"expressive","155"
"3961","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"3",4,61,"expressive","155"
"3971","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"30",3,12,"expressive","155"
"3981","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"30",3,61,"expressive","155"
"3991","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"31",2,9,"expressive","155"
"4001","1","chopin","chopinAshkenazy1992","M4","E","4","Major",31.1685039918142,2.83198416524983,-22.38,"31",3,65,"expressive","155"
"4011","1","chopin","chopinAshkenazy1992","m4","e","4","minor",39.8825757575758,1.94994179278231,-37.89,"32",3,2,"expressive","155"
